Author,Restaurant,Review,URL,Author count,F1,Mons ago,Stars
Jazz Krall,高林鐵板燒漢口店,"(由 Google 提供翻譯) 普通

(原始評論)
普通",https://maps.google.com/?cid=1044899822706121829,186,5138906,48,3
Jazz Krall,一膳_台中市政店,說貴也貴 說便宜也算便宜 餐點價格落差很大 端看您的口袋深淺 不過吃了鰻魚飯後 嗯……,https://maps.google.com/?cid=15450613153373845197,54,4770549,60,3
Jazz Krall,金華園餐廳,菜色家常 收費普通 鄰停車場 人多聚餐的好場合,https://maps.google.com/?cid=8640831364290831300,186,5103840,60,3
懶舌頭,吃吧餐廳 chiba,"層層書架圍出如迷宮般的空間
僅提供少樣簡單的輕食選擇
價格略貴
但食材用料實在 味道不錯 份量尚可
而我還蠻喜歡在充滿設計感的環境裡用餐的感覺",https://maps.google.com/?cid=448805460801317364,61,7297212,72,3
Andraxus Lai,摩斯漢堡 重慶南路店,,https://maps.google.com/?cid=17356505411214761323,77,6913690,84,3
Andraxus Lai,摩斯漢堡MOSBURGER,,https://maps.google.com/?cid=424983822968138190,77,6929207,84,3
Andraxus Lai,摩斯漢堡MOSBURGER 北投光明店,,https://maps.google.com/?cid=8914624695791979850,77,6968039,84,3
Andraxus Lai,摩斯漢堡（政大指南店）,,https://maps.google.com/?cid=14623128863639124704,77,7090144,84,3
Andraxus Lai,摩斯漢堡 台中文心店,,https://maps.google.com/?cid=6352138476532150745,106,5192616,84,3
Andraxus Lai,香料屋印度料理 The Spice Shop Indian cuisine,,https://maps.google.com/?cid=4605995412740452513,106,7371963,84,3
Andraxus Lai,勝博殿 新光三越天母店,,https://maps.google.com/?cid=12986640112298500004,77,7062644,96,3
李秉緯,府城食府正宗台南料理-安平總店,本日不提供內用 ，所以外帶， 擔仔麵湯頭不錯就是量少，蝦捲外酥內Q整體來說很OK 。,https://maps.google.com/?cid=4385602580329881967,51,6545971,,4
梁信得,養心茶樓 蔬食飲茶,很有特色餐廳，私人聚餐優選,https://maps.google.com/?cid=9388692945119673168,51,7562716,,4
許萬傳,新天地餐飲集團-旗艦店,None,https://maps.google.com/?cid=11658833528597790600,51,5936112,,4
許萬傳,貳樓餐廳 Second Floor Cafe 公益店,None,https://maps.google.com/?cid=8533526932002233383,51,5345771,,4
Casablanca Jason,麥當勞-霧峰林森店,None,https://maps.google.com/?cid=16627678206354017619,53,5475837,,4
BJ LIN,森森燒肉MoriMori Yakiniku 公益店,肉好吃，整體感覺不錯，適合聚會吃,https://maps.google.com/?cid=3173709771522645651,54,5557777,,4
BJ LIN,草山夜未眠,還可，稍貴,https://maps.google.com/?cid=12362629136099441906,54,7553737,,4
Lucas Kuo,丸珍水產海鮮餐廳,None,https://maps.google.com/?cid=439266221023795056,54,6643559,,4
Lucas Kuo,丸珍水產海鮮餐廳,None,https://maps.google.com/?cid=439266221023795056,54,6643906,,4
Lucas Kuo,丹丹漢堡安南店,None,https://maps.google.com/?cid=17494773108532895108,54,6663010,,4
Lucas Kuo,夏慕尼新香榭鐵板燒 台南永華店,None,https://maps.google.com/?cid=13351340177575015984,54,6764081,,4
Lucas Kuo,小鮮鍋-文賢店,None,https://maps.google.com/?cid=8903353048809976919,54,6774167,,4
Lucas Kuo,老鄭牛肉麵,None,https://maps.google.com/?cid=13827856181376253384,54,6800743,,4
Lucas Kuo,麥當勞-仁德二仁店,None,https://maps.google.com/?cid=17605647083753790093,54,6781804,,4
yung yu Tsao,海龍珠海鮮餐廳,None,https://maps.google.com/?cid=1148001608557138121,54,2349178,,4
江小銘,夏慕尼新香榭鐵板燒 台中文心店,None,https://maps.google.com/?cid=7204919991282462517,54,5484704,,4
金哥,Magic Touch?爭鮮-府前店,None,https://maps.google.com/?cid=6889326723168118945,54,6707811,,4
Hongyu Lee,九號碼頭99時尚熱炒料理,None,https://maps.google.com/?cid=2345987370983996299,55,5508897,,4
Hongyu Lee,蒸鮮腸粉港式飲茶總店。高雄美食。鳳山美食。文山美食,東西好吃，上菜快，要先訂位，不然會排很久,https://maps.google.com/?cid=3745907283596412166,55,2081140,,4
諸利福,Mr.38 咖哩美食餐廳（逢甲店）,None,https://maps.google.com/?cid=3543896081788412940,55,5372124,,4
諸利福,基隆港海產樓,None,https://maps.google.com/?cid=11953839312773748408,55,2355820,,4
諸利福,肯德基KFC-台中文心餐廳,None,https://maps.google.com/?cid=8195963466657890829,55,5482194,,4
S K Chuang,PUTIEN莆田 台中台灣大道店,None,https://maps.google.com/?cid=6456761546980285979,56,5375196,,4
shiang ao,MOUNTAIN FUSION,食物好吃，環境舒適，會再訪,https://maps.google.com/?cid=3655312957324541691,56,8297001,,4
shiang ao,新東南海鮮餐廳 汀州店,好吃，適合宴客，有包廂,https://maps.google.com/?cid=9815058674186950982,56,7447060,,4
Dayday Ca,一番地壽喜燒 古亭店,"肉可以一直點
店員不會裝忙忘記",https://maps.google.com/?cid=8343648435453040176,58,7898892,,4
Dayday Ca,夏慕尼新香榭鐵板燒高雄五福店,"麵包很好吃，餐點讓人喜歡
用餐後會到另一區品嚐甜點（沾身上的煙味仍頗重）",https://maps.google.com/?cid=9681759006146318682,58,2047490,,4
Dayday Ca,夏慕尼新香榭鐵板燒高雄五福店,"麵包很好吃，餐點讓人喜歡
用餐後會到另一區品嚐甜點（沾身上的煙味仍頗重）",https://maps.google.com/?cid=9681759006146318682,58,6631631,,4
Dayday Ca,新東南海鮮餐廳 汀州店,"聽說是大台北地區第一間新鮮現撈海鮮
軟殼蟹很有名",https://maps.google.com/?cid=9815058674186950982,58,7447851,,4
Dayday Ca,舊市羊肉,"左營也有一間同名
味道完全不同",https://maps.google.com/?cid=13395229983003754995,58,1948510,,4
Dayday Ca,輕井澤博愛店,空間寬敞，不少國外遊客也來朝聖。,https://maps.google.com/?cid=6593809921236507491,58,1937790,,4
Dayday Ca,逸之牛熟成炸牛燒肉專門-中正旗艦店,"推漢堡肉
人潮太多，用餐時間很趕
吃喝不完的無法外帶真可惜",https://maps.google.com/?cid=300281550969307614,58,2139769,,4
Dayday Ca,野村燒肉-岡山店,團體聚餐好選擇,https://maps.google.com/?cid=6163158457811114303,58,2052669,,4
Dayday Ca,陶板屋 高雄裕誠店,牛肉蠻好吃的,https://maps.google.com/?cid=4722171094832709230,58,2131238,,4
Mia Chiu,TGI FRIDAYS 星期五美式餐廳 西門餐廳,None,https://maps.google.com/?cid=7962355395235933055,59,7956163,,4
Mia Chiu,赤崁璽樓蔬食 餐廳 鳳梨酥/台南人氣美食 奶素全素餐廳/台南蔬食餐廳/台南素食餐廳/台南高cp值餐廳/台南異國料理 人氣素食火鍋推薦,"還不錯，但覺得不到美食。
餐點有好有壞。
來玩的話不會特地排入行程",https://maps.google.com/?cid=14903942942427043179,59,6671678,,4
兔紙,品心港式飲茶-公益店,"目前在台中ㄘ到最滿意的港式飲茶
湯包超喜歡
附的茶很解膩好喝",https://maps.google.com/?cid=8548031690616997734,59,5549611,,4
兔紙,笨豬跳韓式燒肉 - 台中店 Bungy Jump Korean BBQ,好吃滿足~ 店員會幫忙烤技術很好,https://maps.google.com/?cid=14353185062226344917,59,5488478,,4
Kitsune W,貳樓餐廳 Second Floor Cafe 公益店,"(由 Google 提供翻譯) 人超多！ ！ ！

(原始評論)
人超多！！！",https://maps.google.com/?cid=8533526932002233383,60,5344552,,4
懶舌頭,Oregano奧瑞岡義式餐廳,服務親切 餐點美味,https://maps.google.com/?cid=824478351196796151,61,8133066,,4
懶舌頭,好食多涮涮屋,"一人的和牛套餐（12盎司）+送一盤肉
擺滿整張桌子
而且菜盤用料也不含湖
另有冬瓜檸檬無限暢飲
才781元
CP值根本爆表",https://maps.google.com/?cid=4421140185878158259,61,7548820,,4
懶舌頭,新東南海鮮餐廳 汀州店,"請客宴會最適合的餐廳
桌菜菜色樣樣精緻好吃",https://maps.google.com/?cid=9815058674186950982,61,7448261,,4
懶舌頭,興隆居,"在台北可能找不到這麼便宜的店
湯包總是大排長龍但來此必吃",https://maps.google.com/?cid=4215449525380385725,61,1902176,,4
Chen SH,HUN 貳,"蛤蜊是招牌
用餐時間人多",https://maps.google.com/?cid=3975175404512834311,64,5539431,,4
Chen SH,Nagi豚骨拉麵 凪 - 台中店,"台中最好吃拉麵
雖可依個人胃口調整
但口味還是稍微偏重
推豚王！

要排隊
需服務費
不建議加麵",https://maps.google.com/?cid=12426718628884959865,64,5580526,,4
Chen SH,梧棲來來海鮮餐廳,便宜新鮮大碗,https://maps.google.com/?cid=5164856714528397458,64,5358912,,4
Bb Lin,阿里郎韓食,時日已久，只記得湯頭不會想要喝完,https://maps.google.com/?cid=13193234296725921570,74,1474076,48,2
朱祥泰,美光粄條店,"(由 Google 提供翻譯) 好

(原始評論)
Ok",https://maps.google.com/?cid=16236756611920376897,74,1669803,48,2
Andraxus Lai,藍天印度烤餅,不太習慣口味.,https://maps.google.com/?cid=3394301846560124268,77,2827558,48,2
K V,新月梧桐(國美館),"(由 Google 提供翻譯) 珍貴的中餐廳！

(原始評論)
Pricy chinese restaurant!",https://maps.google.com/?cid=2887349764267433666,93,5081560,48,2
林碩哲,來來小籠包,,https://maps.google.com/?cid=1661475927805734571,95,1019106,48,2
林碩哲,拍手叫好,"(由 Google 提供翻譯) 普通

(原始評論)
普通",https://maps.google.com/?cid=963351141707432724,95,1049074,48,2
Jazz Krall,Gulu's House 咕嚕好吃法式風味廚坊,看了飲食節目報導 去吃吃看囉!失望了…… 豬肋排鹹又乾 雞肉很柴 洋蔥湯很稀 服務態度也差,https://maps.google.com/?cid=5999028294617200517,186,5146810,48,2
Jazz Krall,Pash Burger,"(由 Google 提供翻譯) 雖然貴 但是好吃 可是服務態度差 外帶的沙拉和飲料沒放義子和吸管 而且點餐時 服務員臉很臭

(原始評論)
雖然貴 但是好吃 可是服務態度差 外帶的沙拉和飲料沒放义子和吸管 而且點餐時 服務員臉很臭",https://maps.google.com/?cid=7527440997965136024,186,5016798,48,2
Jazz Krall,八日八_pasta,服務生送餐方式零零落落 餐飲味道普通 應該加強的地方還很多,https://maps.google.com/?cid=3618303051782641379,186,5069116,48,2
Jazz Krall,橋貳義法料理 Bashi Kitchen & Dessert,主餐不錯 用料新鮮實在 濃湯超級難吃!,https://maps.google.com/?cid=11329980783306563683,186,5042292,48,2
Jazz Krall,龍二日本料理食堂,新鮮的貴 而且不好停車,https://maps.google.com/?cid=3829538469822684120,186,5241687,48,2
Kitsune W,麵屋絆,"麵一般
而且聽到老闆在跟客人講別的客人壞話
媽啊！都不知道我出去後會被講成怎樣",https://maps.google.com/?cid=1242342588626584937,60,5141098,60,2
Bb Lin,Tapas J,很普通的私廚,https://maps.google.com/?cid=16202046195357849081,74,2897692,60,2
Andraxus Lai,張家清真黃牛肉麵館,,https://maps.google.com/?cid=12287280161629503375,77,7128158,60,2
Andraxus Lai,瑪莉珍比薩 台大店,"(由 Google 提供翻譯) 索索......

(原始評論)
soso...",https://maps.google.com/?cid=13094965640141393680,106,7344975,60,2
Kitsune W,波諾義式廚房,"檸檬水的檸檬泡很久
烤雞腿有點硬",https://maps.google.com/?cid=942309794588522664,60,5089870,72,2
Andraxus Lai,三來素食館 Sun Like Vegetarian Restaurant,,https://maps.google.com/?cid=6831266438471309420,106,7286106,72,2
Andraxus Lai,滿佳香,,https://maps.google.com/?cid=15595645704305465010,77,7204610,84,2
Andraxus Lai,熱海大飯店-熱海廳,,https://maps.google.com/?cid=14969577224724702140,77,7143910,84,2
Andraxus Lai,海瑞摃丸 西門總店,"離""安全可食用""有一段不小的距離...",https://maps.google.com/?cid=4515972374015679606,77,681042,96,2
Andraxus Lai,摩斯漢堡 (青年公園店),"送餐很耗時(足足等了一個小時),送來餐點都冷了.",https://maps.google.com/?cid=6304843055969884416,106,7324538,96,2
張景棋,家咖哩總店,None,https://maps.google.com/?cid=16670549033913861972,51,1143838,,3
張景棋,永豐活海鮮餐廳-花蓮,None,https://maps.google.com/?cid=2477777674997150446,51,1201213,,3
張景棋,王記茶舖人文茶堂 - 中山店,None,https://maps.google.com/?cid=1069278708590540506,51,1163665,,3
張景棋,石屋燒肉火鍋,None,https://maps.google.com/?cid=5142697568676022974,51,1160825,,3
張景棋,麥當勞-花蓮中正店,None,https://maps.google.com/?cid=1685667704079222140,51,1167185,,3
李秉緯,168新加坡美食,None,https://maps.google.com/?cid=10369849740203680966,51,924344,,3
李秉緯,???司 藏壽司 新竹巨城店,None,https://maps.google.com/?cid=11068175131538761356,51,941085,,3
李秉緯,???司 藏壽司 新竹經國路店,None,https://maps.google.com/?cid=437034305176345300,51,863907,,3
李秉緯,BURGER KING漢堡王 竹科店,None,https://maps.google.com/?cid=8233889243877461586,51,788973,,3
李秉緯,the Diner樂子 新竹店,None,https://maps.google.com/?cid=12236272459195599240,51,931142,,3
李秉緯,傳家生活小館,None,https://maps.google.com/?cid=6353367479038012702,51,808303,,3
李秉緯,包Sir牛肉麵餃子館,None,https://maps.google.com/?cid=8087768605220008566,51,850521,,3
李秉緯,家咖哩總店,None,https://maps.google.com/?cid=16670549033913861972,51,1144693,,3
李秉緯,小林無骨鵝肉海鮮,None,https://maps.google.com/?cid=17513763760545490642,51,5653117,,3
李秉緯,樂陽食堂,None,https://maps.google.com/?cid=1424889056337215622,51,955093,,3
李秉緯,添好運 台中J-Mall店,None,https://maps.google.com/?cid=3442400601418908421,51,5800717,,3
李秉緯,貳樓餐廳 Second Floor Cafe 新竹店,None,https://maps.google.com/?cid=9369061955379146019,51,840092,,3
李秉緯,鐵了心暖心鍋室—竹北中正東店,None,https://maps.google.com/?cid=14162123901385287645,51,977332,,3
李秉緯,鬥牛士義式廚房（經國店）,None,https://maps.google.com/?cid=18323475249367955084,51,949194,,3
李秉緯,鼎泰豐 新竹店,None,https://maps.google.com/?cid=5265470745787877209,51,868657,,3
梁信得,三冠王芋冰城,甲仙地區的冰城口味就屬芋頭最出名到此一遊非要嘗鮮一下,https://maps.google.com/?cid=1026346900479539876,51,1971363,,3
梁信得,周氏蝦捲 台南總店,合菜3000元菜色普通，物價變貴了吧！,https://maps.google.com/?cid=14242664540690312749,51,6487272,,3
梁信得,好所在客家美食,竹東客家美食首選，白斬雞好吃，蛤蜊湯含沙量高不敢再點,https://maps.google.com/?cid=6602235730604814022,51,811514,,3
梁信得,東北角餐廳,"(由 Google 提供翻譯) 菜色可口南瓜米粉好吃

(原始評論)
菜色可口南瓜米粉好吃",https://maps.google.com/?cid=12089982132130482236,51,2591195,,3
梁信得,牛相觸花園餐坊,很有特色餐廳，美麗中庭,https://maps.google.com/?cid=14805721629124246766,51,2794692,,3
梁信得,福欣園客家餐館,吃客家菜首選,https://maps.google.com/?cid=15541144391345010466,51,2584816,,3
梁信得,賴新魁麵館,不管平日假日依舊人潮滿滿，翻桌率很快,https://maps.google.com/?cid=11233953531009054070,51,2533934,,3
許萬傳,PUTIEN莆田 台中台灣大道店,None,https://maps.google.com/?cid=6456761546980285979,51,5375902,,3
許萬傳,咕咕香甕缸雞 豐原店,None,https://maps.google.com/?cid=17963743910640019078,51,5823830,,3
許萬傳,新梅莊餐廳,None,https://maps.google.com/?cid=14498944026370613813,51,489590,,3
Casablanca Jason,凱恩斯岩燒餐廳-台中崇德店,None,https://maps.google.com/?cid=14123535233939662858,53,5337387,,3
Casablanca Jason,台中市第四信用合作社,None,https://maps.google.com/?cid=5575081820762660634,53,6063534,,3
Casablanca Jason,品心港式饮茶,None,https://maps.google.com/?cid=17372740846022825726,53,5430604,,3
Casablanca Jason,壹等涼牛肉麵,None,https://maps.google.com/?cid=14535065053772067544,53,5762187,,3
Casablanca Jason,富鼎旺豬腳-中正店,None,https://maps.google.com/?cid=3957227401987166132,53,5741783,,3
Casablanca Jason,康寶十全藥燉排骨,None,https://maps.google.com/?cid=4240392140379901121,53,5538178,,3
